Ins1	Rot1	Ins2	Rot2	Ins3	Rot3	X	Y	Z
0	-90	40	45	80	90	16.829327836449387	19.847973115858903	71.6156609073009
0	-90	40	45	120	-90	16.464359121838132	19.925972806584653	81.33052063272402
0	-90	40	45	120	-45	21.886339621980706	19.905214333986393	87.16141381870227
0	-90	40	45	120	0	28.863407789633612	24.758137250299832	89.62700132443163
0	-90	40	45	120	45	31.66259606215811	33.79421488900658	90.85782394262095
0	-90	40	45	120	90	28.059101239364036	41.740588300132	93.31808022324374
0	-90	40	45	160	-90	28.115890383603453	41.62935431360632	106.60395374473107
0	-90	40	45	160	-45	33.58578386066005	40.95748874452723	114.44736755164867
0	-90	40	45	160	0	40.331466617814336	44.991587779305334	117.54587172561247
0	-90	40	45	160	45	42.72792668511867	53.33551945831822	119.06478998457446
0	-90	40	45	160	90	39.03921131574171	60.86768567449571	122.2583721900752
0	-90	40	45	200	-90	39.20903726486489	60.79129578923493	136.79410175789207
0	-90	40	45	200	-45	44.719122000388886	59.94910063468646	145.52681727743737
0	-90	40	45	200	0	51.459816193336174	63.710937242971454	149.05676848636
0	-90	40	45	200	45	53.825798187028866	71.8307832711378	150.82540116640968
0	-90	40	45	200	90	50.155540244047	79.25431522401958	154.322839445534
0	-90	40	90	0	-90	39.05651560866214	66.47252463534531	132.61912730333478
0	-90	40	90	0	-45	29.970780986783485	55.919629226961284	114.77292857691054
0	-90	40	90	0	0	22.606718981750447	47.30204637130798	100.1390494851659
0	-90	40	90	0	45	16.675843065740025	40.316691210423095	88.18139398635361
0	-90	40	90	0	90	11.918151362415081	34.68209808784316	78.44460568542831
0	-90	40	90	40	-90	8.297730418333758	28.135616156842087	71.60388585745683
0	-90	40	90	40	-45	6.487179372903961	22.878412161428475	65.87198341646564
0	-90	40	90	40	0	5.558397287029668	19.574595729191245	60.8355054165277
0	-90	40	90	40	45	4.240595952371551	17.867850415417383	56.47687480064488
0	-90	40	90	40	90	2.0460708490373256	16.53587043782289	52.97333952256663
0	-90	40	90	80	-90	-2.810034615276463	14.359218454256126	59.23621871241008
0	-90	40	90	80	-45	-2.559740193331573	12.798666754617805	64.17064290361006
0	-90	40	90	80	0	-1.7477814214958585	13.55053154783869	69.58408045498707
0	-90	40	90	80	45	-1.8567394090654534	18.931781437456944	73.03492801873858
0	-90	40	90	80	90	-5.950845718214992	23.62396569916798	73.46549238123812
0	-90	40	90	120	-90	-12.674928478773811	23.18475844352029	81.87677991198993
0	-90	40	90	120	-45	-12.049295218928016	23.283544395787235	89.09935478000317
0	-90	40	90	120	0	-8.718262049100295	28.555922087760216	94.04129900195785
0	-90	40	90	120	45	-8.85337842287033	37.65947888982744	96.03007948189574
0	-90	40	90	120	90	-14.712193668267826	44.94742788841777	96.06987367284344
0	-90	40	90	160	-90	-21.830218089368532	44.595799086185345	107.55689692503185
0	-90	40	90	160	-45	-21.371365911126993	44.39759881825208	117.00411678376278
0	-90	40	90	160	0	-17.922862589402904	49.12614100791185	122.74455743022004
0	-90	40	90	160	45	-17.880254458693358	57.628416144264754	124.80212109502816
0	-90	40	90	160	90	-23.738793651319654	64.5517969593011	125.36068049257577
0	-90	40	90	200	-90	-31.03510893820844	64.29210376812	138.00993181301828
0	-90	40	90	200	-45	-30.710717749936947	64.02777150530974	148.3140699214604
0	-90	40	90	200	0	-27.251711298574154	68.56730509076615	154.48426229240195
0	-90	40	90	200	45	-27.166975571431433	76.89103618217663	156.74135405690595
0	-90	40	90	200	90	-33.019959135583846	83.72526946601246	157.54214237021083
0	-90	80	-90	0	-90	-29.399565232715027	65.03444702380699	146.9491180986181
0	-90	80	-90	0	-45	-26.021233505769583	48.91310163350808	136.65487520489924
0	-90	80	-90	0	0	-23.072406632231555	35.50603635674946	127.08500225610545
0	-90	80	-90	0	45	-20.59191298959736	24.59055115602239	118.49777859209183
0	-90	80	-90	0	90	-18.5495596032704	15.81547295337799	110.9955475243966
0	-90	80	-90	40	-90	-18.455521914887843	5.5370329318579685	104.40604607194108
0	-90	80	-90	40	-45	-14.187467917444236	-2.3304613385210224	99.09790653989569
0	-90	80	-90	40	0	-8.874527414372048	-4.889997092090038	95.21743043843885
0	-90	80	-90	40	45	-6.6325168909190335	-3.315242534372267	92.42395486949042
0	-90	80	-90	40	90	-8.938116379337112	-1.8504287931177137	89.87576059758103
0	-90	80	-90	80	-90	-9.799816669082977	-6.40394816597591	87.01578077893039
0	-90	80	-90	80	-45	-7.2212463558479225	-9.873060179323124	85.05371817812956
0	-90	80	-90	80	0	-3.58593562082635	-9.862304508601802	84.35107112003367
0	-90	80	-90	80	45	-2.215844464587686	-6.996323968273932	84.33702960149085
