Ins1	Rot1	Ins2	Rot2	Ins3	Rot3	X	Y	Z
0	-90	40	45	160	0	20.139105726737785	23.373963777232643	128.40627676661495
0	-90	40	45	160	45	21.563816386693155	27.867182296357015	133.0036168263304
0	-90	40	45	160	90	19.72635878008647	31.67611660736749	137.2328512221145
0	-90	40	45	200	-90	19.543798736244096	31.218590231377714	149.72017506162828
0	-90	40	45	200	-45	22.34218586421751	30.83830342730229	158.88746429573476
0	-90	40	45	200	0	25.98119665808397	33.078947692926725	165.29687417122932
0	-90	40	45	200	45	27.399703790011	37.506420227265856	170.15660494155404
0	-90	40	45	200	90	25.559973549530874	41.27071078299428	174.61516032773207
0	-90	40	90	0	-90	19.675904182480405	34.33889506707725	148.15995254879672
0	-90	40	90	0	-45	14.939413251248471	28.747026637407007	126.83958064325313
0	-90	40	90	0	0	11.137643000844017	24.250332217754732	109.68041833306654
0	-90	40	90	0	45	8.091386824579985	20.641550460764883	95.88604987198312
0	-90	40	90	0	90	5.652963648568873	17.749000603235196	84.80714054348553
0	-90	40	90	40	-90	3.76030157969677	14.318040328592403	76.19428682328451
0	-90	40	90	40	-45	2.814074574374615	11.589692508060557	69.2373946433064
0	-90	40	90	40	0	2.3329754037592356	9.89752080720915	63.55649004329668
0	-90	40	90	40	45	1.6653592200196203	9.038701918097926	58.92662699529813
0	-90	40	90	40	90	0.5561443565942155	8.374743552669981	55.21636995525661
0	-90	40	90	80	-90	-1.9070207159013088	7.1830978922184805	60.5088937465405
0	-90	40	90	80	-45	-1.7857179968411736	6.321760006461715	64.72362760396136
0	-90	40	90	80	0	-0.6670327395252602	7.442283709378069	67.81434095586454
0	-90	40	90	80	45	-0.7778183098332807	10.117203883402919	70.72586690822338
0	-90	40	90	80	90	-2.9697579739913746	12.386430991050037	72.38711591896286
0	-90	40	90	120	-90	-6.486729607937733	12.14484671424877	81.96945870940439
0	-90	40	90	120	-45	-6.255953865712685	12.077833662787622	89.63281734022245
0	-90	40	90	120	0	-4.593766622852948	14.660318545558212	95.45333983543362
0	-90	40	90	120	45	-4.73208642388468	19.325027820881196	99.57473854848809
0	-90	40	90	120	90	-7.846070086257245	23.160886360413432	102.51553842340586
0	-90	40	90	160	-90	-11.407838311194837	22.809034384045642	113.90413740095386
0	-90	40	90	160	-45	-11.19889866407539	22.61367059198996	122.99781198997867
0	-90	40	90	160	0	-9.527037490375468	25.054841674828577	129.7574261728262
0	-90	40	90	160	45	-9.643287793343118	29.589659019483776	134.49668630933976
0	-90	40	90	160	90	-12.757078336946034	33.33652909082758	138.0300961655389
0	-90	40	90	200	-90	-16.3351022131155	32.94179541556741	150.0209400452681
0	-90	40	90	200	-45	-16.14009241717923	32.704412581738104	159.59962986522737
0	-90	40	90	200	0	-14.467741655748014	35.09986004318796	166.70414452857193
0	-90	40	90	200	45	-14.578831444583201	39.59723102033072	171.69319984258428
0	-90	40	90	200	90	-17.691852357052674	43.32012803615773	175.44026062216517
0	-90	80	-90	0	-90	-15.438102601729302	32.972663972757324	157.82643072312544
0	-90	80	-90	0	-45	-13.568009481518903	24.529797537717307	143.16846349221797
0	-90	80	-90	0	0	-12.039794771578068	17.709635175848618	131.07006198959704
0	-90	80	-90	0	45	-10.802200845226157	12.231885677069997	121.1495294282298
0	-90	80	-90	0	90	-9.80533647429115	7.8465645572525125	113.05681282136592
0	-90	80	-90	40	-90	-9.817313730924136	2.6994567457848166	106.4236021433287
0	-90	80	-90	40	-45	-7.678259753363175	-1.299390353925416	101.12049829292363
0	-90	80	-90	40	0	-4.938734142014079	-2.610928452541709	96.99765048149217
0	-90	80	-90	40	45	-3.7891172755594216	-1.7872541314869714	93.79300314581204
0	-90	80	-90	40	90	-5.006967361974246	-1.0296420863338511	91.14518056491453
0	-90	80	-90	80	-90	-5.469494884915321	-3.349618835856888	88.79846710559887
0	-90	80	-90	80	-45	-4.144290554330938	-5.127390280536486	87.0096339781899
0	-90	80	-90	80	0	-2.259714137204902	-5.077552005832918	85.81175195166202
0	-90	80	-90	80	45	-1.571075122349133	-3.55487591044145	84.99715428341976
0	-90	80	-90	80	90	-2.724556385621188	-2.2470136358096666	84.26501899643112
0	-90	80	-90	120	-90	-5.047385131077164	-7.114837742425763	90.754701469577
0	-90	80	-90	120	-45	-4.8036071380934136	-10.906048181222875	95.99482615510041
0	-90	80	-90	120	0	-3.609463319921141	-12.15719161988721	100.66217428095722
0	-90	80	-90	120	45	-3.6897528569925675	-11.808407563986949	105.61408689372776
0	-90	80	-90	120	90	-5.848219065999808	-11.084190516837348	108.89420052397108
0	-90	80	-90	160	-90	-9.498198618359833	-18.085558826861572	117.4850760570081
0	-90	80	-90	160	-45	-9.35224540086211	-23.49058988228307	124.33857463939187
0	-90	80	-90	160	0	-7.827520850281183	-25.306160399756912	130.80099655381568
0	-90	80	-90	160	45	-8.170947468243904	-24.338589334102043	136.92361982388462
0	-90	80	-90	160	90	-11.44765701062697	-23.341493845133783	141.3989409576721
0	-90	80	-90	200	-90	-15.190063609403325	-30.311279351667043	150.8310067220384
0	-90	80	-90	200	-45	-15.130008036457124	-35.72908531275497	158.5095196721731
0	-90	80	-90	200	0	-13.669424610576453	-37.538102600574604	165.6257798804416
0	-90	80	-90	200	45	-14.05593703287532	-36.47733831927523	172.05748599535858
0	-90	80	-90	200	90	-17.385950354929573	-35.477439074485986	176.92957957776815
0	-90	80	-45	0	-90	-13.003430879660563	-30.30940405336658	158.043314464081
0	-90	80	-45	0	-45	-9.47078687379261	-26.115228745026556	142.68536672466146
0	-90	80	-45	0	0	-6.638397540292943	-22.733529613667123	130.24742394497193
0	-90	80	-45	0	45	-4.373405721561632	-20.016557487389353	120.20404845778144
0	-90	80	-45	0	90	-2.5643048826200046	-17.837934684762786	112.1118563590159
0	-90	80	-45	40	-90	-2.3049206887825875	-17.724608116780477	105.35625853545687
0	-90	80	-45	40	-45	0.051829192972211224	-17.523433591350983	99.88774291911639
0	-90	80	-45	40	0	2.9606805338423734	-15.509295142999433	95.793562849742
0	-90	80	-45	40	45	4.239005097314176	-12.062481842967594	92.86877560848757
0	-90	80	-45	40	90	3.1340352973464682	-9.209273324332235	90.64799188987178
0	-90	80	-45	80	-90	2.09488803537038	-9.84385024609229	88.47692163645742
0	-90	80	-45	80	-45	2.9536227323970783	-10.26644457618427	86.55237853656891
0	-90	80	-45	80	0	4.469319378325709	-9.134027528596322	85.19640579831211
0	-90	80	-45	80	45	4.871418047499042	-6.764887246987529	84.42974542231569
0	-90	80	-45	80	90	3.503277667940053	-4.7865830304765	83.96636190520653
0	-90	80	-45	120	-90	3.6231111952701487	-8.990009439049274	90.69819353525517
0	-90	80	-45	120	-45	5.780204662642683	-12.213203012480076	95.63817234393778
0	-90	80	-45	120	0	8.551614391779902	-12.982777155822877	99.81502248446499
0	-90	80	-45	120	45	10.025239462439629	-12.223383651881806	104.51812547855229
0	-90	80	-45	120	90	9.010405110386067	-11.269366753399101	108.23159214425658
0	-90	80	-45	160	-90	9.401143815518418	-17.963611740435375	117.34193611234691
